source,filename,file_size_bytes,read_success,error,dimensions,time_count,first_time,last_time,duplicate_time_count,lat_min,lat_max,lat_resolutions,lon_min,lon_max,lon_resolutions,forecast_hours,data_variables
CFSv2,cdas1.20201005.pgrbh.grb2.nc.gz,2720,True,,time=4;lat=11;lon=11,4,2020-10-05 06:00:00,2020-10-06,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201006.pgrbh.grb2.nc.gz,2724,True,,time=4;lat=11;lon=11,4,2020-10-06 06:00:00,2020-10-07,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201007.pgrbh.grb2.nc.gz,2755,True,,time=4;lat=11;lon=11,4,2020-10-07 06:00:00,2020-10-08,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201008.pgrbh.grb2.nc.gz,2799,True,,time=4;lat=11;lon=11,4,2020-10-08 06:00:00,2020-10-09,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201009.pgrbh.grb2.nc.gz,2767,True,,time=4;lat=11;lon=11,4,2020-10-09 06:00:00,2020-10-10,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201010.pgrbh.grb2.nc.gz,2695,True,,time=4;lat=11;lon=11,4,2020-10-10 06:00:00,2020-10-11,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201011.pgrbh.grb2.nc.gz,2734,True,,time=4;lat=11;lon=11,4,2020-10-11 06:00:00,2020-10-12,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201012.pgrbh.grb2.nc.gz,2784,True,,time=4;lat=11;lon=11,4,2020-10-12 06:00:00,2020-10-13,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201013.pgrbh.grb2.nc.gz,2783,True,,time=4;lat=11;lon=11,4,2020-10-13 06:00:00,2020-10-14,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201014.pgrbh.grb2.nc.gz,2786,True,,time=4;lat=11;lon=11,4,2020-10-14 06:00:00,2020-10-15,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201015.pgrbh.grb2.nc.gz,2738,True,,time=4;lat=11;lon=11,4,2020-10-15 06:00:00,2020-10-16,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201016.pgrbh.grb2.nc.gz,2696,True,,time=4;lat=11;lon=11,4,2020-10-16 06:00:00,2020-10-17,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201017.pgrbh.grb2.nc.gz,2703,True,,time=4;lat=11;lon=11,4,2020-10-17 06:00:00,2020-10-18,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201018.pgrbh.grb2.nc.gz,2670,True,,time=4;lat=11;lon=11,4,2020-10-18 06:00:00,2020-10-19,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201019.pgrbh.grb2.nc.gz,2752,True,,time=4;lat=11;lon=11,4,2020-10-19 06:00:00,2020-10-20,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201020.pgrbh.grb2.nc.gz,2733,True,,time=4;lat=11;lon=11,4,2020-10-20 06:00:00,2020-10-21,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201021.pgrbh.grb2.nc.gz,2693,True,,time=4;lat=11;lon=11,4,2020-10-21 06:00:00,2020-10-22,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201022.pgrbh.grb2.nc.gz,2655,True,,time=4;lat=11;lon=11,4,2020-10-22 06:00:00,2020-10-23,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201023.pgrbh.grb2.nc.gz,2675,True,,time=4;lat=11;lon=11,4,2020-10-23 06:00:00,2020-10-24,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201024.pgrbh.grb2.nc.gz,2736,True,,time=4;lat=11;lon=11,4,2020-10-24 06:00:00,2020-10-25,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201025.pgrbh.grb2.nc.gz,2704,True,,time=4;lat=11;lon=11,4,2020-10-25 06:00:00,2020-10-26,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201026.pgrbh.grb2.nc.gz,2757,True,,time=4;lat=11;lon=11,4,2020-10-26 06:00:00,2020-10-27,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201027.pgrbh.grb2.nc.gz,2710,True,,time=4;lat=11;lon=11,4,2020-10-27 06:00:00,2020-10-28,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201028.pgrbh.grb2.nc.gz,2781,True,,time=4;lat=11;lon=11,4,2020-10-28 06:00:00,2020-10-29,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201029.pgrbh.grb2.nc.gz,2767,True,,time=4;lat=11;lon=11,4,2020-10-29 06:00:00,2020-10-30,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201030.pgrbh.grb2.nc.gz,2785,True,,time=4;lat=11;lon=11,4,2020-10-30 06:00:00,2020-10-31,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201031.pgrbh.grb2.nc.gz,2829,True,,time=4;lat=11;lon=11,4,2020-10-31 06:00:00,2020-11-01,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201101.pgrbh.grb2.nc.gz,2783,True,,time=4;lat=11;lon=11,4,2020-11-01 06:00:00,2020-11-02,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201102.pgrbh.grb2.nc.gz,2671,True,,time=4;lat=11;lon=11,4,2020-11-02 06:00:00,2020-11-03,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201103.pgrbh.grb2.nc.gz,2639,True,,time=4;lat=11;lon=11,4,2020-11-03 06:00:00,2020-11-04,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201104.pgrbh.grb2.nc.gz,2710,True,,time=4;lat=11;lon=11,4,2020-11-04 06:00:00,2020-11-05,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201105.pgrbh.grb2.nc.gz,2682,True,,time=4;lat=11;lon=11,4,2020-11-05 06:00:00,2020-11-06,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201106.pgrbh.grb2.nc.gz,2819,True,,time=4;lat=11;lon=11,4,2020-11-06 06:00:00,2020-11-07,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201107.pgrbh.grb2.nc.gz,2753,True,,time=4;lat=11;lon=11,4,2020-11-07 06:00:00,2020-11-08,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201108.pgrbh.grb2.nc.gz,2749,True,,time=4;lat=11;lon=11,4,2020-11-08 06:00:00,2020-11-09,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201109.pgrbh.grb2.nc.gz,2731,True,,time=4;lat=11;lon=11,4,2020-11-09 06:00:00,2020-11-10,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201110.pgrbh.grb2.nc.gz,2770,True,,time=4;lat=11;lon=11,4,2020-11-10 06:00:00,2020-11-11,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201111.pgrbh.grb2.nc.gz,2636,True,,time=4;lat=11;lon=11,4,2020-11-11 06:00:00,2020-11-12,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201112.pgrbh.grb2.nc.gz,2712,True,,time=4;lat=11;lon=11,4,2020-11-12 06:00:00,2020-11-13,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201113.pgrbh.grb2.nc.gz,2700,True,,time=4;lat=11;lon=11,4,2020-11-13 06:00:00,2020-11-14,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201114.pgrbh.grb2.nc.gz,2708,True,,time=4;lat=11;lon=11,4,2020-11-14 06:00:00,2020-11-15,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201115.pgrbh.grb2.nc.gz,2695,True,,time=4;lat=11;lon=11,4,2020-11-15 06:00:00,2020-11-16,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201116.pgrbh.grb2.nc.gz,2703,True,,time=4;lat=11;lon=11,4,2020-11-16 06:00:00,2020-11-17,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201117.pgrbh.grb2.nc.gz,2708,True,,time=4;lat=11;lon=11,4,2020-11-17 06:00:00,2020-11-18,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201118.pgrbh.grb2.nc.gz,2754,True,,time=4;lat=11;lon=11,4,2020-11-18 06:00:00,2020-11-19,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201119.pgrbh.grb2.nc.gz,2765,True,,time=4;lat=11;lon=11,4,2020-11-19 06:00:00,2020-11-20,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201120.pgrbh.grb2.nc.gz,2744,True,,time=4;lat=11;lon=11,4,2020-11-20 06:00:00,2020-11-21,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201121.pgrbh.grb2.nc.gz,2654,True,,time=4;lat=11;lon=11,4,2020-11-21 06:00:00,2020-11-22,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201122.pgrbh.grb2.nc.gz,2639,True,,time=4;lat=11;lon=11,4,2020-11-22 06:00:00,2020-11-23,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201123.pgrbh.grb2.nc.gz,2752,True,,time=4;lat=11;lon=11,4,2020-11-23 06:00:00,2020-11-24,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201124.pgrbh.grb2.nc.gz,2774,True,,time=4;lat=11;lon=11,4,2020-11-24 06:00:00,2020-11-25,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201125.pgrbh.grb2.nc.gz,2766,True,,time=4;lat=11;lon=11,4,2020-11-25 06:00:00,2020-11-26,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201126.pgrbh.grb2.nc.gz,2742,True,,time=4;lat=11;lon=11,4,2020-11-26 06:00:00,2020-11-27,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201127.pgrbh.grb2.nc.gz,2720,True,,time=4;lat=11;lon=11,4,2020-11-27 06:00:00,2020-11-28,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201128.pgrbh.grb2.nc.gz,2730,True,,time=4;lat=11;lon=11,4,2020-11-28 06:00:00,2020-11-29,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201129.pgrbh.grb2.nc.gz,2736,True,,time=4;lat=11;lon=11,4,2020-11-29 06:00:00,2020-11-30,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201130.pgrbh.grb2.nc.gz,2674,True,,time=4;lat=11;lon=11,4,2020-11-30 06:00:00,2020-12-01,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201201.pgrbh.grb2.nc.gz,2682,True,,time=4;lat=11;lon=11,4,2020-12-01 06:00:00,2020-12-02,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201202.pgrbh.grb2.nc.gz,2733,True,,time=4;lat=11;lon=11,4,2020-12-02 06:00:00,2020-12-03,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201203.pgrbh.grb2.nc.gz,2775,True,,time=4;lat=11;lon=11,4,2020-12-03 06:00:00,2020-12-04,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201204.pgrbh.grb2.nc.gz,2641,True,,time=4;lat=11;lon=11,4,2020-12-04 06:00:00,2020-12-05,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201205.pgrbh.grb2.nc.gz,2624,True,,time=4;lat=11;lon=11,4,2020-12-05 06:00:00,2020-12-06,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201206.pgrbh.grb2.nc.gz,2635,True,,time=4;lat=11;lon=11,4,2020-12-06 06:00:00,2020-12-07,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201207.pgrbh.grb2.nc.gz,2650,True,,time=4;lat=11;lon=11,4,2020-12-07 06:00:00,2020-12-08,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201208.pgrbh.grb2.nc.gz,2692,True,,time=4;lat=11;lon=11,4,2020-12-08 06:00:00,2020-12-09,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201209.pgrbh.grb2.nc.gz,2744,True,,time=4;lat=11;lon=11,4,2020-12-09 06:00:00,2020-12-10,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201210.pgrbh.grb2.nc.gz,2740,True,,time=4;lat=11;lon=11,4,2020-12-10 06:00:00,2020-12-11,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201211.pgrbh.grb2.nc.gz,2728,True,,time=4;lat=11;lon=11,4,2020-12-11 06:00:00,2020-12-12,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201212.pgrbh.grb2.nc.gz,2678,True,,time=4;lat=11;lon=11,4,2020-12-12 06:00:00,2020-12-13,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201213.pgrbh.grb2.nc.gz,2665,True,,time=4;lat=11;lon=11,4,2020-12-13 06:00:00,2020-12-14,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201214.pgrbh.grb2.nc.gz,2684,True,,time=4;lat=11;lon=11,4,2020-12-14 06:00:00,2020-12-15,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201215.pgrbh.grb2.nc.gz,2680,True,,time=4;lat=11;lon=11,4,2020-12-15 06:00:00,2020-12-16,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201216.pgrbh.grb2.nc.gz,2643,True,,time=4;lat=11;lon=11,4,2020-12-16 06:00:00,2020-12-17,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201217.pgrbh.grb2.nc.gz,2698,True,,time=4;lat=11;lon=11,4,2020-12-17 06:00:00,2020-12-18,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201218.pgrbh.grb2.nc.gz,2779,True,,time=4;lat=11;lon=11,4,2020-12-18 06:00:00,2020-12-19,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201219.pgrbh.grb2.nc.gz,2688,True,,time=4;lat=11;lon=11,4,2020-12-19 06:00:00,2020-12-20,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201220.pgrbh.grb2.nc.gz,2641,True,,time=4;lat=11;lon=11,4,2020-12-20 06:00:00,2020-12-21,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201221.pgrbh.grb2.nc.gz,2700,True,,time=4;lat=11;lon=11,4,2020-12-21 06:00:00,2020-12-22,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201222.pgrbh.grb2.nc.gz,2663,True,,time=4;lat=11;lon=11,4,2020-12-22 06:00:00,2020-12-23,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201223.pgrbh.grb2.nc.gz,2774,True,,time=4;lat=11;lon=11,4,2020-12-23 06:00:00,2020-12-24,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201224.pgrbh.grb2.nc.gz,2655,True,,time=4;lat=11;lon=11,4,2020-12-24 06:00:00,2020-12-25,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201225.pgrbh.grb2.nc.gz,2681,True,,time=4;lat=11;lon=11,4,2020-12-25 06:00:00,2020-12-26,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201226.pgrbh.grb2.nc.gz,2765,True,,time=4;lat=11;lon=11,4,2020-12-26 06:00:00,2020-12-27,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201227.pgrbh.grb2.nc.gz,2782,True,,time=4;lat=11;lon=11,4,2020-12-27 06:00:00,2020-12-28,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201228.pgrbh.grb2.nc.gz,2783,True,,time=4;lat=11;lon=11,4,2020-12-28 06:00:00,2020-12-29,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201229.pgrbh.grb2.nc.gz,2650,True,,time=4;lat=11;lon=11,4,2020-12-29 06:00:00,2020-12-30,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201230.pgrbh.grb2.nc.gz,2672,True,,time=4;lat=11;lon=11,4,2020-12-30 06:00:00,2020-12-31,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20201231.pgrbh.grb2.nc.gz,2667,True,,time=4;lat=11;lon=11,4,2020-12-31 06:00:00,2021-01-01,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20210101.pgrbh.grb2.nc.gz,2647,True,,time=4;lat=11;lon=11,4,2021-01-01 06:00:00,2021-01-02,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20210102.pgrbh.grb2.nc.gz,2711,True,,time=4;lat=11;lon=11,4,2021-01-02 06:00:00,2021-01-03,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20210103.pgrbh.grb2.nc.gz,2744,True,,time=4;lat=11;lon=11,4,2021-01-03 06:00:00,2021-01-04,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20210104.pgrbh.grb2.nc.gz,2733,True,,time=4;lat=11;lon=11,4,2021-01-04 06:00:00,2021-01-05,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20210105.pgrbh.grb2.nc.gz,2733,True,,time=4;lat=11;lon=11,4,2021-01-05 06:00:00,2021-01-06,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20210106.pgrbh.grb2.nc.gz,2723,True,,time=4;lat=11;lon=11,4,2021-01-06 06:00:00,2021-01-07,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20210107.pgrbh.grb2.nc.gz,2685,True,,time=4;lat=11;lon=11,4,2021-01-07 06:00:00,2021-01-08,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
