week_start_date,calendar_year,calendar_month,iso_year,iso_week,country,adm1_name,adm2_name,case_definition,dengue_cases
2019-01-06,2019,1,2019,1,Peru,Loreto,Maynas,Probable and confirmed,24
2019-01-13,2019,1,2019,2,Peru,Loreto,Maynas,Probable and confirmed,14
2019-01-20,2019,1,2019,3,Peru,Loreto,Maynas,Probable and confirmed,20
2019-01-27,2019,1,2019,4,Peru,Loreto,Maynas,Probable and confirmed,27
2019-02-03,2019,2,2019,5,Peru,Loreto,Maynas,Probable and confirmed,16
2019-02-10,2019,2,2019,6,Peru,Loreto,Maynas,Probable and confirmed,11
2019-02-17,2019,2,2019,7,Peru,Loreto,Maynas,Probable and confirmed,18
2019-02-24,2019,2,2019,8,Peru,Loreto,Maynas,Probable and confirmed,13
2019-03-03,2019,3,2019,9,Peru,Loreto,Maynas,Probable and confirmed,38
2019-03-10,2019,3,2019,10,Peru,Loreto,Maynas,Probable and confirmed,29
2019-03-17,2019,3,2019,11,Peru,Loreto,Maynas,Probable and confirmed,28
2019-03-24,2019,3,2019,12,Peru,Loreto,Maynas,Probable and confirmed,27
2019-03-31,2019,3,2019,13,Peru,Loreto,Maynas,Probable and confirmed,20
2019-04-07,2019,4,2019,14,Peru,Loreto,Maynas,Probable and confirmed,19
2019-04-14,2019,4,2019,15,Peru,Loreto,Maynas,Probable and confirmed,11
2019-04-21,2019,4,2019,16,Peru,Loreto,Maynas,Probable and confirmed,12
2019-04-28,2019,4,2019,17,Peru,Loreto,Maynas,Probable and confirmed,15
2019-05-05,2019,5,2019,18,Peru,Loreto,Maynas,Probable and confirmed,8
2019-05-12,2019,5,2019,19,Peru,Loreto,Maynas,Probable and confirmed,8
2019-05-19,2019,5,2019,20,Peru,Loreto,Maynas,Probable and confirmed,10
2019-05-26,2019,5,2019,21,Peru,Loreto,Maynas,Probable and confirmed,13
2019-06-02,2019,6,2019,22,Peru,Loreto,Maynas,Probable and confirmed,4
2019-06-09,2019,6,2019,23,Peru,Loreto,Maynas,Probable and confirmed,6
2019-06-16,2019,6,2019,24,Peru,Loreto,Maynas,Probable and confirmed,6
2019-06-23,2019,6,2019,25,Peru,Loreto,Maynas,Probable and confirmed,6
2019-06-30,2019,6,2019,26,Peru,Loreto,Maynas,Probable and confirmed,3
2019-07-07,2019,7,2019,27,Peru,Loreto,Maynas,Probable and confirmed,5
2019-07-14,2019,7,2019,28,Peru,Loreto,Maynas,Probable and confirmed,3
2019-07-21,2019,7,2019,29,Peru,Loreto,Maynas,Probable and confirmed,9
2019-07-28,2019,7,2019,30,Peru,Loreto,Maynas,Probable and confirmed,14
2019-08-04,2019,8,2019,31,Peru,Loreto,Maynas,Probable and confirmed,5
2019-08-11,2019,8,2019,32,Peru,Loreto,Maynas,Probable and confirmed,4
2019-08-18,2019,8,2019,33,Peru,Loreto,Maynas,Probable and confirmed,6
2019-08-25,2019,8,2019,34,Peru,Loreto,Maynas,Probable and confirmed,3
2019-09-01,2019,9,2019,35,Peru,Loreto,Maynas,Probable and confirmed,6
2019-09-08,2019,9,2019,36,Peru,Loreto,Maynas,Probable and confirmed,1
2019-09-15,2019,9,2019,37,Peru,Loreto,Maynas,Probable and confirmed,2
2019-09-22,2019,9,2019,38,Peru,Loreto,Maynas,Probable and confirmed,5
2019-09-29,2019,9,2019,39,Peru,Loreto,Maynas,Probable and confirmed,5
2019-10-06,2019,10,2019,40,Peru,Loreto,Maynas,Probable and confirmed,4
2019-10-13,2019,10,2019,41,Peru,Loreto,Maynas,Probable and confirmed,9
2019-10-20,2019,10,2019,42,Peru,Loreto,Maynas,Probable and confirmed,11
2019-10-27,2019,10,2019,43,Peru,Loreto,Maynas,Probable and confirmed,4
2019-11-03,2019,11,2019,44,Peru,Loreto,Maynas,Probable and confirmed,8
2019-11-10,2019,11,2019,45,Peru,Loreto,Maynas,Probable and confirmed,35
2019-11-17,2019,11,2019,46,Peru,Loreto,Maynas,Probable and confirmed,60
2019-11-24,2019,11,2019,47,Peru,Loreto,Maynas,Probable and confirmed,62
2019-12-01,2019,12,2019,48,Peru,Loreto,Maynas,Probable and confirmed,99
2019-12-08,2019,12,2019,49,Peru,Loreto,Maynas,Probable and confirmed,95
2019-12-15,2019,12,2019,50,Peru,Loreto,Maynas,Probable and confirmed,119
2019-12-22,2019,12,2019,51,Peru,Loreto,Maynas,Probable and confirmed,139
2019-12-29,2019,12,2019,52,Peru,Loreto,Maynas,Probable and confirmed,147
2020-01-05,2020,1,2020,1,Peru,Loreto,Maynas,Probable and confirmed,227
2020-01-12,2020,1,2020,2,Peru,Loreto,Maynas,Probable and confirmed,298
2020-01-19,2020,1,2020,3,Peru,Loreto,Maynas,Probable and confirmed,299
2020-01-26,2020,1,2020,4,Peru,Loreto,Maynas,Probable and confirmed,293
2020-02-02,2020,2,2020,5,Peru,Loreto,Maynas,Probable and confirmed,266
2020-02-09,2020,2,2020,6,Peru,Loreto,Maynas,Probable and confirmed,272
2020-02-16,2020,2,2020,7,Peru,Loreto,Maynas,Probable and confirmed,301
2020-02-23,2020,2,2020,8,Peru,Loreto,Maynas,Probable and confirmed,267
2020-03-01,2020,3,2020,9,Peru,Loreto,Maynas,Probable and confirmed,421
2020-03-08,2020,3,2020,10,Peru,Loreto,Maynas,Probable and confirmed,206
2020-03-15,2020,3,2020,11,Peru,Loreto,Maynas,Probable and confirmed,189
2020-03-22,2020,3,2020,12,Peru,Loreto,Maynas,Probable and confirmed,101
2020-03-29,2020,3,2020,13,Peru,Loreto,Maynas,Probable and confirmed,30
2020-04-05,2020,4,2020,14,Peru,Loreto,Maynas,Probable and confirmed,25
2020-04-12,2020,4,2020,15,Peru,Loreto,Maynas,Probable and confirmed,31
2020-04-19,2020,4,2020,16,Peru,Loreto,Maynas,Probable and confirmed,23
2020-04-26,2020,4,2020,17,Peru,Loreto,Maynas,Probable and confirmed,12
2020-05-03,2020,5,2020,18,Peru,Loreto,Maynas,Probable and confirmed,6
2020-05-10,2020,5,2020,19,Peru,Loreto,Maynas,Probable and confirmed,3
2020-05-17,2020,5,2020,20,Peru,Loreto,Maynas,Probable and confirmed,11
2020-05-24,2020,5,2020,21,Peru,Loreto,Maynas,Probable and confirmed,5
2020-05-31,2020,5,2020,22,Peru,Loreto,Maynas,Probable and confirmed,13
2020-06-07,2020,6,2020,23,Peru,Loreto,Maynas,Probable and confirmed,16
2020-06-14,2020,6,2020,24,Peru,Loreto,Maynas,Probable and confirmed,19
2020-06-21,2020,6,2020,25,Peru,Loreto,Maynas,Probable and confirmed,22
2020-06-28,2020,6,2020,26,Peru,Loreto,Maynas,Probable and confirmed,24
2020-07-05,2020,7,2020,27,Peru,Loreto,Maynas,Probable and confirmed,12
2020-07-12,2020,7,2020,28,Peru,Loreto,Maynas,Probable and confirmed,30
2020-07-19,2020,7,2020,29,Peru,Loreto,Maynas,Probable and confirmed,36
2020-07-26,2020,7,2020,30,Peru,Loreto,Maynas,Probable and confirmed,44
2020-08-02,2020,8,2020,31,Peru,Loreto,Maynas,Probable and confirmed,27
2020-08-09,2020,8,2020,32,Peru,Loreto,Maynas,Probable and confirmed,31
2020-08-16,2020,8,2020,33,Peru,Loreto,Maynas,Probable and confirmed,32
2020-08-23,2020,8,2020,34,Peru,Loreto,Maynas,Probable and confirmed,28
2020-08-30,2020,8,2020,35,Peru,Loreto,Maynas,Probable and confirmed,44
2020-09-06,2020,9,2020,36,Peru,Loreto,Maynas,Probable and confirmed,66
2020-09-13,2020,9,2020,37,Peru,Loreto,Maynas,Probable and confirmed,65
2020-09-20,2020,9,2020,38,Peru,Loreto,Maynas,Probable and confirmed,54
2020-09-27,2020,9,2020,39,Peru,Loreto,Maynas,Probable and confirmed,78
2020-10-04,2020,10,2020,40,Peru,Loreto,Maynas,Probable and confirmed,94
2020-10-11,2020,10,2020,41,Peru,Loreto,Maynas,Probable and confirmed,91
2020-10-18,2020,10,2020,42,Peru,Loreto,Maynas,Probable and confirmed,80
2020-10-25,2020,10,2020,43,Peru,Loreto,Maynas,Probable and confirmed,76
2020-11-01,2020,11,2020,44,Peru,Loreto,Maynas,Probable and confirmed,103
2020-11-08,2020,11,2020,45,Peru,Loreto,Maynas,Probable and confirmed,82
2020-11-15,2020,11,2020,46,Peru,Loreto,Maynas,Probable and confirmed,81
2020-11-22,2020,11,2020,47,Peru,Loreto,Maynas,Probable and confirmed,56
2020-11-29,2020,11,2020,48,Peru,Loreto,Maynas,Probable and confirmed,51
2020-12-06,2020,12,2020,49,Peru,Loreto,Maynas,Probable and confirmed,76
2020-12-13,2020,12,2020,50,Peru,Loreto,Maynas,Probable and confirmed,57
2020-12-20,2020,12,2020,51,Peru,Loreto,Maynas,Probable and confirmed,44
2020-12-27,2020,12,2020,52,Peru,Loreto,Maynas,Probable and confirmed,35
2021-01-03,2021,1,2020,53,Peru,Loreto,Maynas,Probable and confirmed,53
2021-01-10,2021,1,2021,1,Peru,Loreto,Maynas,Probable and confirmed,64
2021-01-17,2021,1,2021,2,Peru,Loreto,Maynas,Probable and confirmed,85
2021-01-24,2021,1,2021,3,Peru,Loreto,Maynas,Probable and confirmed,52
2021-01-31,2021,1,2021,4,Peru,Loreto,Maynas,Probable and confirmed,21
2021-02-07,2021,2,2021,5,Peru,Loreto,Maynas,Probable and confirmed,22
2021-02-14,2021,2,2021,6,Peru,Loreto,Maynas,Probable and confirmed,13
2021-02-21,2021,2,2021,7,Peru,Loreto,Maynas,Probable and confirmed,13
2021-02-28,2021,2,2021,8,Peru,Loreto,Maynas,Probable and confirmed,14
2021-03-07,2021,3,2021,9,Peru,Loreto,Maynas,Probable and confirmed,14
2021-03-14,2021,3,2021,10,Peru,Loreto,Maynas,Probable and confirmed,16
2021-03-21,2021,3,2021,11,Peru,Loreto,Maynas,Probable and confirmed,11
2021-03-28,2021,3,2021,12,Peru,Loreto,Maynas,Probable and confirmed,5
2021-04-04,2021,4,2021,13,Peru,Loreto,Maynas,Probable and confirmed,8
2021-04-11,2021,4,2021,14,Peru,Loreto,Maynas,Probable and confirmed,12
2021-04-18,2021,4,2021,15,Peru,Loreto,Maynas,Probable and confirmed,8
2021-04-25,2021,4,2021,16,Peru,Loreto,Maynas,Probable and confirmed,7
2021-05-02,2021,5,2021,17,Peru,Loreto,Maynas,Probable and confirmed,10
2021-05-09,2021,5,2021,18,Peru,Loreto,Maynas,Probable and confirmed,11
2021-05-16,2021,5,2021,19,Peru,Loreto,Maynas,Probable and confirmed,8
2021-05-23,2021,5,2021,20,Peru,Loreto,Maynas,Probable and confirmed,6
2021-05-30,2021,5,2021,21,Peru,Loreto,Maynas,Probable and confirmed,7
2021-06-06,2021,6,2021,22,Peru,Loreto,Maynas,Probable and confirmed,6
2021-06-13,2021,6,2021,23,Peru,Loreto,Maynas,Probable and confirmed,6
2021-06-20,2021,6,2021,24,Peru,Loreto,Maynas,Probable and confirmed,4
2021-06-27,2021,6,2021,25,Peru,Loreto,Maynas,Probable and confirmed,6
2021-07-04,2021,7,2021,26,Peru,Loreto,Maynas,Probable and confirmed,1
2021-07-11,2021,7,2021,27,Peru,Loreto,Maynas,Probable and confirmed,4
2021-07-18,2021,7,2021,28,Peru,Loreto,Maynas,Probable and confirmed,2
2021-07-25,2021,7,2021,29,Peru,Loreto,Maynas,Probable and confirmed,1
2021-08-01,2021,8,2021,30,Peru,Loreto,Maynas,Probable and confirmed,6
2021-08-08,2021,8,2021,31,Peru,Loreto,Maynas,Probable and confirmed,6
2021-08-15,2021,8,2021,32,Peru,Loreto,Maynas,Probable and confirmed,7
2021-08-22,2021,8,2021,33,Peru,Loreto,Maynas,Probable and confirmed,4
2021-08-29,2021,8,2021,34,Peru,Loreto,Maynas,Probable and confirmed,6
2021-09-05,2021,9,2021,35,Peru,Loreto,Maynas,Probable and confirmed,6
2021-09-12,2021,9,2021,36,Peru,Loreto,Maynas,Probable and confirmed,5
2021-09-19,2021,9,2021,37,Peru,Loreto,Maynas,Probable and confirmed,8
2021-09-26,2021,9,2021,38,Peru,Loreto,Maynas,Probable and confirmed,4
2021-10-03,2021,10,2021,39,Peru,Loreto,Maynas,Probable and confirmed,7
2021-10-10,2021,10,2021,40,Peru,Loreto,Maynas,Probable and confirmed,5
2021-10-17,2021,10,2021,41,Peru,Loreto,Maynas,Probable and confirmed,19
2021-10-24,2021,10,2021,42,Peru,Loreto,Maynas,Probable and confirmed,10
2021-10-31,2021,10,2021,43,Peru,Loreto,Maynas,Probable and confirmed,11
2021-11-07,2021,11,2021,44,Peru,Loreto,Maynas,Probable and confirmed,9
2021-11-14,2021,11,2021,45,Peru,Loreto,Maynas,Probable and confirmed,24
2021-11-21,2021,11,2021,46,Peru,Loreto,Maynas,Probable and confirmed,16
2021-11-28,2021,11,2021,47,Peru,Loreto,Maynas,Probable and confirmed,28
2021-12-05,2021,12,2021,48,Peru,Loreto,Maynas,Probable and confirmed,21
2021-12-12,2021,12,2021,49,Peru,Loreto,Maynas,Probable and confirmed,13
2021-12-19,2021,12,2021,50,Peru,Loreto,Maynas,Probable and confirmed,6
2021-12-26,2021,12,2021,51,Peru,Loreto,Maynas,Probable and confirmed,11
2022-01-02,2022,1,2021,52,Peru,Loreto,Maynas,Probable and confirmed,22
2022-01-09,2022,1,2022,1,Peru,Loreto,Maynas,Probable and confirmed,27
2022-01-16,2022,1,2022,2,Peru,Loreto,Maynas,Probable and confirmed,18
2022-01-23,2022,1,2022,3,Peru,Loreto,Maynas,Probable and confirmed,29
2022-01-30,2022,1,2022,4,Peru,Loreto,Maynas,Probable and confirmed,54
2022-02-06,2022,2,2022,5,Peru,Loreto,Maynas,Probable and confirmed,46
2022-02-13,2022,2,2022,6,Peru,Loreto,Maynas,Probable and confirmed,87
2022-02-20,2022,2,2022,7,Peru,Loreto,Maynas,Probable and confirmed,74
2022-02-27,2022,2,2022,8,Peru,Loreto,Maynas,Probable and confirmed,77
2022-03-06,2022,3,2022,9,Peru,Loreto,Maynas,Probable and confirmed,125
2022-03-13,2022,3,2022,10,Peru,Loreto,Maynas,Probable and confirmed,151
2022-03-20,2022,3,2022,11,Peru,Loreto,Maynas,Probable and confirmed,173
2022-03-27,2022,3,2022,12,Peru,Loreto,Maynas,Probable and confirmed,184
2022-04-03,2022,4,2022,13,Peru,Loreto,Maynas,Probable and confirmed,200
2022-04-10,2022,4,2022,14,Peru,Loreto,Maynas,Probable and confirmed,243
2022-04-17,2022,4,2022,15,Peru,Loreto,Maynas,Probable and confirmed,362
2022-04-24,2022,4,2022,16,Peru,Loreto,Maynas,Probable and confirmed,231
2022-05-01,2022,5,2022,17,Peru,Loreto,Maynas,Probable and confirmed,251
2022-05-08,2022,5,2022,18,Peru,Loreto,Maynas,Probable and confirmed,212
2022-05-15,2022,5,2022,19,Peru,Loreto,Maynas,Probable and confirmed,81
2022-05-22,2022,5,2022,20,Peru,Loreto,Maynas,Probable and confirmed,48
2022-05-29,2022,5,2022,21,Peru,Loreto,Maynas,Probable and confirmed,79
2022-06-05,2022,6,2022,22,Peru,Loreto,Maynas,Probable and confirmed,60
2022-06-12,2022,6,2022,23,Peru,Loreto,Maynas,Probable and confirmed,47
2022-06-19,2022,6,2022,24,Peru,Loreto,Maynas,Probable and confirmed,32
2022-06-26,2022,6,2022,25,Peru,Loreto,Maynas,Probable and confirmed,18
2022-07-03,2022,7,2022,26,Peru,Loreto,Maynas,Probable and confirmed,26
2022-07-10,2022,7,2022,27,Peru,Loreto,Maynas,Probable and confirmed,15
2022-07-17,2022,7,2022,28,Peru,Loreto,Maynas,Probable and confirmed,18
2022-07-24,2022,7,2022,29,Peru,Loreto,Maynas,Probable and confirmed,12
2022-07-31,2022,7,2022,30,Peru,Loreto,Maynas,Probable and confirmed,7
2022-08-07,2022,8,2022,31,Peru,Loreto,Maynas,Probable and confirmed,14
2022-08-14,2022,8,2022,32,Peru,Loreto,Maynas,Probable and confirmed,12
2022-08-21,2022,8,2022,33,Peru,Loreto,Maynas,Probable and confirmed,16
2022-08-28,2022,8,2022,34,Peru,Loreto,Maynas,Probable and confirmed,13
2022-09-04,2022,9,2022,35,Peru,Loreto,Maynas,Probable and confirmed,14
2022-09-11,2022,9,2022,36,Peru,Loreto,Maynas,Probable and confirmed,23
2022-09-18,2022,9,2022,37,Peru,Loreto,Maynas,Probable and confirmed,12
2022-09-25,2022,9,2022,38,Peru,Loreto,Maynas,Probable and confirmed,13
2022-10-02,2022,10,2022,39,Peru,Loreto,Maynas,Probable and confirmed,11
2022-10-09,2022,10,2022,40,Peru,Loreto,Maynas,Probable and confirmed,13
2022-10-16,2022,10,2022,41,Peru,Loreto,Maynas,Probable and confirmed,14
2022-10-23,2022,10,2022,42,Peru,Loreto,Maynas,Probable and confirmed,13
2022-10-30,2022,10,2022,43,Peru,Loreto,Maynas,Probable and confirmed,15
2022-11-06,2022,11,2022,44,Peru,Loreto,Maynas,Probable and confirmed,10
2022-11-13,2022,11,2022,45,Peru,Loreto,Maynas,Probable and confirmed,23
2022-11-20,2022,11,2022,46,Peru,Loreto,Maynas,Probable and confirmed,7
2022-11-27,2022,11,2022,47,Peru,Loreto,Maynas,Probable and confirmed,14
2022-12-04,2022,12,2022,48,Peru,Loreto,Maynas,Probable and confirmed,19
2022-12-11,2022,12,2022,49,Peru,Loreto,Maynas,Probable and confirmed,13
2022-12-18,2022,12,2022,50,Peru,Loreto,Maynas,Probable and confirmed,13
2022-12-25,2022,12,2022,51,Peru,Loreto,Maynas,Probable and confirmed,20
2023-01-01,2023,1,2022,52,Peru,Loreto,Maynas,Probable and confirmed,37
2023-01-08,2023,1,2023,1,Peru,Loreto,Maynas,Probable and confirmed,47
2023-01-15,2023,1,2023,2,Peru,Loreto,Maynas,Probable and confirmed,29
2023-01-22,2023,1,2023,3,Peru,Loreto,Maynas,Probable and confirmed,32
2023-01-29,2023,1,2023,4,Peru,Loreto,Maynas,Probable and confirmed,48
2023-02-05,2023,2,2023,5,Peru,Loreto,Maynas,Probable and confirmed,76
2023-02-12,2023,2,2023,6,Peru,Loreto,Maynas,Probable and confirmed,102
2023-02-19,2023,2,2023,7,Peru,Loreto,Maynas,Probable and confirmed,124
2023-02-26,2023,2,2023,8,Peru,Loreto,Maynas,Probable and confirmed,134
2023-03-05,2023,3,2023,9,Peru,Loreto,Maynas,Probable and confirmed,146
2023-03-12,2023,3,2023,10,Peru,Loreto,Maynas,Probable and confirmed,123
2023-03-19,2023,3,2023,11,Peru,Loreto,Maynas,Probable and confirmed,99
2023-03-26,2023,3,2023,12,Peru,Loreto,Maynas,Probable and confirmed,72
2023-04-02,2023,4,2023,13,Peru,Loreto,Maynas,Probable and confirmed,50
2023-04-09,2023,4,2023,14,Peru,Loreto,Maynas,Probable and confirmed,64
2023-04-16,2023,4,2023,15,Peru,Loreto,Maynas,Probable and confirmed,34
2023-04-23,2023,4,2023,16,Peru,Loreto,Maynas,Probable and confirmed,23
2023-04-30,2023,4,2023,17,Peru,Loreto,Maynas,Probable and confirmed,27
2023-05-07,2023,5,2023,18,Peru,Loreto,Maynas,Probable and confirmed,31
2023-05-14,2023,5,2023,19,Peru,Loreto,Maynas,Probable and confirmed,32
2023-05-21,2023,5,2023,20,Peru,Loreto,Maynas,Probable and confirmed,24
2023-05-28,2023,5,2023,21,Peru,Loreto,Maynas,Probable and confirmed,24
2023-06-04,2023,6,2023,22,Peru,Loreto,Maynas,Probable and confirmed,27
2023-06-11,2023,6,2023,23,Peru,Loreto,Maynas,Probable and confirmed,8
2023-06-18,2023,6,2023,24,Peru,Loreto,Maynas,Probable and confirmed,12
2023-06-25,2023,6,2023,25,Peru,Loreto,Maynas,Probable and confirmed,15
2023-07-02,2023,7,2023,26,Peru,Loreto,Maynas,Probable and confirmed,16
2023-07-09,2023,7,2023,27,Peru,Loreto,Maynas,Probable and confirmed,8
2023-07-16,2023,7,2023,28,Peru,Loreto,Maynas,Probable and confirmed,4
2023-07-23,2023,7,2023,29,Peru,Loreto,Maynas,Probable and confirmed,7
2023-07-30,2023,7,2023,30,Peru,Loreto,Maynas,Probable and confirmed,5
2023-08-06,2023,8,2023,31,Peru,Loreto,Maynas,Probable and confirmed,6
2023-08-13,2023,8,2023,32,Peru,Loreto,Maynas,Probable and confirmed,7
2023-08-20,2023,8,2023,33,Peru,Loreto,Maynas,Probable and confirmed,6
2023-08-27,2023,8,2023,34,Peru,Loreto,Maynas,Probable and confirmed,9
2023-09-03,2023,9,2023,35,Peru,Loreto,Maynas,Probable and confirmed,5
2023-09-10,2023,9,2023,36,Peru,Loreto,Maynas,Probable and confirmed,5
2023-09-17,2023,9,2023,37,Peru,Loreto,Maynas,Probable and confirmed,7
2023-09-24,2023,9,2023,38,Peru,Loreto,Maynas,Probable and confirmed,4
2023-10-01,2023,10,2023,39,Peru,Loreto,Maynas,Probable and confirmed,13
2023-10-08,2023,10,2023,40,Peru,Loreto,Maynas,Probable and confirmed,4
2023-10-15,2023,10,2023,41,Peru,Loreto,Maynas,Probable and confirmed,6
2023-10-22,2023,10,2023,42,Peru,Loreto,Maynas,Probable and confirmed,10
2023-10-29,2023,10,2023,43,Peru,Loreto,Maynas,Probable and confirmed,8
2023-11-05,2023,11,2023,44,Peru,Loreto,Maynas,Probable and confirmed,17
2023-11-12,2023,11,2023,45,Peru,Loreto,Maynas,Probable and confirmed,19
2023-11-19,2023,11,2023,46,Peru,Loreto,Maynas,Probable and confirmed,18
2023-11-26,2023,11,2023,47,Peru,Loreto,Maynas,Probable and confirmed,18
2023-12-03,2023,12,2023,48,Peru,Loreto,Maynas,Probable and confirmed,17
2023-12-10,2023,12,2023,49,Peru,Loreto,Maynas,Probable and confirmed,39
2023-12-17,2023,12,2023,50,Peru,Loreto,Maynas,Probable and confirmed,33
2023-12-24,2023,12,2023,51,Peru,Loreto,Maynas,Probable and confirmed,25
